"Time","x"
1.576572069E3,1.003691254E3
1.577572648E3,1.003688126E3
1.578573573E3,1.003684464E3
1.579573804E3,1.003684082E3
1.580574382E3,1.003683853E3
1.581574954E3,1.003683853E3
1.582575532E3,1.003685150E3
1.583576102E3,1.003685303E3
1.584576683E3,1.003686752E3
1.585577258E3,1.003686752E3
1.586577833E3,1.003682785E3
1.587578412E3,1.003682785E3
1.588578983E3,1.003684616E3
1.589579562E3,1.003685760E3
1.590580139E3,1.003685760E3
1.591580758E3,1.003684082E3
1.592581291E3,1.003680191E3
1.593581870E3,1.003676834E3
1.594582445E3,1.003676300E3
1.595583023E3,1.003676834E3
1.596583596E3,1.003681030E3
1.597584173E3,1.003684082E3
1.598584750E3,1.003692245E3
1.599585328E3,1.003693085E3
1.600585900E3,1.003698273E3
1.601586478E3,1.003701172E3
1.602587054E3,1.003702850E3
1.603587631E3,1.003702316E3
1.604588209E3,1.003702850E3
1.605588779E3,1.003702316E3
1.606589569E3,1.003703766E3
1.607589935E3,1.003709793E3
1.608590510E3,1.003713913E3
1.609591087E3,1.003718185E3
1.610591663E3,1.003725128E3
1.611592240E3,1.003731766E3
1.612592812E3,1.003732529E3
1.613593390E3,1.003739700E3
1.614593969E3,1.003744202E3
1.615594546E3,1.003744507E3
1.616595124E3,1.003744202E3
1.617595701E3,1.003742981E3
1.618596272E3,1.003737793E3
1.619596851E3,1.003730850E3
1.620597423E3,1.003726883E3
1.621598003E3,1.003722687E3
1.622598581E3,1.003722687E3
1.623599439E3,1.003722839E3
1.624599729E3,1.003723984E3
1.625600309E3,1.003723984E3
1.626600881E3,1.003722534E3
1.627601460E3,1.003718567E3
1.628602038E3,1.003711548E3
1.629602614E3,1.003704529E3
1.630603190E3,1.003701935E3
1.631603766E3,1.003699417E3
1.632604341E3,1.003697205E3
1.633604917E3,1.003697205E3
1.634605501E3,1.003699493E3
1.635606075E3,1.003699493E3
1.636606646E3,1.003698578E3
1.637607223E3,1.003698578E3
1.638607806E3,1.003700409E3
1.639608378E3,1.003702850E3
1.640608951E3,1.003702850E3
1.641609534E3,1.003702393E3
1.642610104E3,1.003702011E3
1.643610681E3,1.003702011E3
1.644611260E3,1.003700714E3
1.645611833E3,1.003702850E3
1.646612413E3,1.003704987E3
1.647612988E3,1.003714905E3
1.648613564E3,1.003721924E3
1.649614144E3,1.003722687E3
1.650614715E3,1.003729553E3
1.651615290E3,1.003729553E3
1.652615872E3,1.003722382E3
1.653616444E3,1.003721466E3
1.654617018E3,1.003720016E3
1.655617600E3,1.003718567E3
1.656618175E3,1.003718567E3
1.657618750E3,1.003717346E3
1.658619328E3,1.003717346E3
1.659619907E3,1.003713913E3
1.660620483E3,1.003708878E3
1.661621058E3,1.003705521E3
1.662621630E3,1.003699265E3
1.663622207E3,1.003692780E3
1.664622784E3,1.003681335E3
1.665623357E3,1.003678818E3
1.666623937E3,1.003675156E3
1.667624516E3,1.003667450E3
1.668625086E3,1.003667450E3
1.669625666E3,1.003667450E3
1.670626368E3,1.003664780E3
1.671626818E3,1.003657837E3
1.672627392E3,1.003657837E3
1.673627970E3,1.003657837E3
1.674628544E3,1.003656769E3
1.675629122E3,1.003656769E3
1.676629700E3,1.003668213E3
1.677630277E3,1.003669434E3
1.678630852E3,1.003670502E3
1.679631429E3,1.003677902E3
1.680632005E3,1.003686600E3
1.681632576E3,1.003692780E3
1.682633155E3,1.003694229E3
1.683633735E3,1.003696671E3
1.684634303E3,1.003696671E3
1.685635317E3,1.003695908E3
1.686635457E3,1.003695755E3
1.687636040E3,1.003695221E3
1.688636612E3,1.003691330E3
1.689637193E3,1.003686752E3
1.690637766E3,1.003677444E3
1.691638342E3,1.003672485E3
1.692638921E3,1.003665924E3
1.693639499E3,1.003661728E3
1.694640068E3,1.003661728E3
1.695640647E3,1.003670197E3
1.696641220E3,1.003672714E3
1.697641801E3,1.003674316E3
1.698642640E3,1.003674469E3
1.699642953E3,1.003674469E3
1.700643525E3,1.003669815E3
1.701644108E3,1.003666840E3
1.702644678E3,1.003663025E3
1.703645257E3,1.003653641E3
1.704645830E3,1.003653641E3
1.705646411E3,1.003657150E3
1.706646985E3,1.003662949E3
1.707647560E3,1.003670349E3
1.708648138E3,1.003688278E3
1.709648765E3,1.003694839E3
1.710649289E3,1.003697433E3
1.711649866E3,1.003698654E3
1.712650449E3,1.003698654E3
1.713651021E3,1.003698654E3
1.714651596E3,1.003694229E3
1.715652172E3,1.003691711E3
1.716652748E3,1.003688660E3
1.717653326E3,1.003685379E3
1.718653908E3,1.003682251E3
1.719654474E3,1.003679428E3
1.720655053E3,1.003672180E3
1.721655629E3,1.003671188E3
1.722656204E3,1.003668289E3
1.723656778E3,1.003666306E3
1.724657359E3,1.003657684E3
1.725657929E3,1.003657684E3
1.726658506E3,1.003663483E3
1.727659083E3,1.003665009E3
1.728659658E3,1.003669510E3
1.729660242E3,1.003679733E3
1.730660813E3,1.003679733E3
1.731661392E3,1.003675842E3
1.732661967E3,1.003672104E3
1.733662543E3,1.003670654E3
1.734663121E3,1.003666916E3
1.735663697E3,1.003666916E3
1.736664273E3,1.003671188E3
1.737665243E3,1.003676300E3
1.738665429E3,1.003682175E3
1.739665997E3,1.003691483E3
1.740666577E3,1.003700485E3
1.741667151E3,1.003704605E3
1.742667727E3,1.003705750E3
1.743668303E3,1.003707123E3
1.744668887E3,1.003709488E3
1.745669460E3,1.003709488E3
1.746670036E3,1.003705902E3
1.747670614E3,1.003702316E3
1.748671186E3,1.003699646E3
1.749671768E3,1.003690262E3
1.750672342E3,1.003680801E3
1.751672917E3,1.003678436E3
1.752673494E3,1.003674622E3
1.753674073E3,1.003669357E3
1.754674789E3,1.003668518E3
1.755675225E3,1.003667450E3
1.756675796E3,1.003666000E3
1.757676375E3,1.003667450E3
1.758676951E3,1.003672791E3
1.759677527E3,1.003673248E3
1.760678102E3,1.003676147E3
1.761678684E3,1.003676147E3
1.762679261E3,1.003670044E3
1.763679833E3,1.003667603E3
1.764680411E3,1.003665390E3
1.765680986E3,1.003665390E3
1.766681566E3,1.003667068E3
1.767682140E3,1.003676834E3
1.768682717E3,1.003677521E3
1.769683289E3,1.003680267E3
1.770683869E3,1.003686447E3
1.771684446E3,1.003688049E3
1.772685024E3,1.003689728E3
1.773685597E3,1.003689728E3
1.774686174E3,1.003684845E3
1.775686752E3,1.003678589E3
1.776687322E3,1.003674622E3
1.777687900E3,1.003669205E3
1.778688479E3,1.003660736E3
1.779689056E3,1.003658218E3
1.780689627E3,1.003658218E3
1.781690209E3,1.003660965E3
1.782690782E3,1.003663788E3
1.783691362E3,1.003672638E3
1.784691939E3,1.003681946E3
1.785692511E3,1.003684998E3
1.786693090E3,1.003688049E3
1.787693673E3,1.003697433E3
1.788694240E3,1.003713455E3
1.789694819E3,1.003737869E3
1.790695395E3,1.003765640E3
1.791695973E3,1.003794937E3
1.792696545E3,1.003816910E3
1.793697123E3,1.003825455E3
1.794697700E3,1.003825455E3
1.795698275E3,1.003824692E3
1.796698849E3,1.003824539E3
1.797699560E3,1.003818359E3
1.798700009E3,1.003812561E3
1.799700585E3,1.003811188E3
1.800701156E3,1.003811188E3
1.801701734E3,1.003818893E3
1.802702311E3,1.003843536E3
1.803702886E3,1.003873138E3
1.804703467E3,1.003909454E3
1.805704043E3,1.003947601E3
1.806704615E3,1.003982620E3
1.807705189E3,1.004007797E3
1.808705760E3,1.004031677E3
1.809706341E3,1.004054031E3
1.810706918E3,1.004076767E3
1.811707491E3,1.004102478E3
1.812708071E3,1.004132843E3
1.813708645E3,1.004158020E3
1.814709216E3,1.004177399E3
1.815709793E3,1.004187927E3
1.816710371E3,1.004196701E3
1.817711107E3,1.004211121E3
1.818711526E3,1.004233551E3
1.819712099E3,1.004264526E3
1.820712677E3,1.004300079E3
1.821713253E3,1.004328537E3
1.822713830E3,1.004345856E3
1.823714399E3,1.004362411E3
1.824714980E3,1.004379501E3
1.825715558E3,1.004403229E3
1.826716456E3,1.004431915E3
1.827716704E3,1.004468689E3
1.828717279E3,1.004503174E3
1.829717855E3,1.004534073E3
1.830718430E3,1.004553757E3
1.831719007E3,1.004567337E3
1.832719582E3,1.004574661E3
1.833720158E3,1.004586411E3
1.834720737E3,1.004602966E3
1.835721420E3,1.004630814E3
1.836721893E3,1.004668503E3
1.837722464E3,1.004708405E3
1.838723043E3,1.004738464E3
1.839723615E3,1.004763184E3
1.840724192E3,1.004783859E3
1.841724772E3,1.004797516E3
1.842725346E3,1.004815063E3
1.843725920E3,1.004838638E3
1.844726618E3,1.004866333E3
1.845727066E3,1.004890213E3
1.846727645E3,1.004910736E3
1.847728223E3,1.004925766E3
1.848728796E3,1.004935532E3
1.849729375E3,1.004939880E3
1.850729950E3,1.004947662E3
1.851730528E3,1.004950638E3
1.852731099E3,1.004951706E3
1.853731777E3,1.004951782E3
1.854732250E3,1.004951782E3
1.855732829E3,1.004951401E3
1.856733399E3,1.004951019E3
1.857733981E3,1.004949799E3
1.858734556E3,1.004948654E3
1.859735134E3,1.004941940E3
1.860735705E3,1.004935303E3
1.861736282E3,1.004927902E3
1.862737275E3,1.004921646E3
1.863737438E3,1.004916382E3
1.864738015E3,1.004915009E3
1.865738586E3,1.004913101E3
1.866739163E3,1.004912186E3
1.867739740E3,1.004911957E3
1.868740317E3,1.004911957E3
1.869740894E3,1.004917145E3
1.870741470E3,1.004924011E3
1.871742052E3,1.004933090E3
1.872742620E3,1.004944153E3
1.873743197E3,1.004953842E3
1.874743772E3,1.004962006E3
1.875744352E3,1.004967499E3
1.876744984E3,1.004973373E3
1.877745504E3,1.004979095E3
1.878746076E3,1.004983063E3
1.879746655E3,1.004984818E3
1.880747232E3,1.004985046E3
1.881747805E3,1.004986801E3
1.882748381E3,1.004987030E3
1.883748953E3,1.004987030E3
1.884749533E3,1.004985199E3
1.885750108E3,1.004981918E3
1.886750686E3,1.004979019E3
1.887751259E3,1.004977493E3
1.888751834E3,1.004976044E3
1.889752413E3,1.004974594E3
1.890752986E3,1.004970779E3
1.891753563E3,1.004965744E3
1.892754143E3,1.004961472E3
1.893754715E3,1.004954453E3
1.894755295E3,1.004952393E3
1.895755870E3,1.004949112E3
1.896756440E3,1.004949112E3
1.897757017E3,1.004951172E3
1.898757595E3,1.004955750E3
1.899758172E3,1.004961700E3
1.900758748E3,1.004968338E3
1.901759326E3,1.004970856E3
1.902759901E3,1.004971771E3
1.903760474E3,1.004970856E3
1.904761061E3,1.004968567E3
1.905761628E3,1.004964218E3
1.906762205E3,1.004963379E3
1.907762785E3,1.004963379E3
1.908763359E3,1.004965744E3
1.909763939E3,1.004968872E3
1.910764513E3,1.004974747E3
1.911765087E3,1.004978943E3
1.912765660E3,1.004985046E3
1.913766238E3,1.004988785E3
1.914766814E3,1.004989319E3
1.915767389E3,1.004990845E3
1.916768248E3,1.004992676E3
1.917768537E3,1.004992676E3
1.918769117E3,1.004992294E3
1.919769695E3,1.004989243E3
1.920770269E3,1.004986496E3
1.921770852E3,1.004983139E3
1.922771420E3,1.004982529E3
1.923771996E3,1.004981842E3
1.924772572E3,1.004981842E3
1.925773146E3,1.004981842E3
1.926773732E3,1.004981842E3
1.927774300E3,1.004979782E3
1.928774879E3,1.004977417E3
1.929775456E3,1.004974594E3
1.930776030E3,1.004968262E3
1.931776605E3,1.004962006E3
1.932777179E3,1.004955444E3
1.933777969E3,1.004950333E3
1.934778328E3,1.004948502E3
1.935778910E3,1.004947128E3
1.936779480E3,1.004946976E3
1.937780061E3,1.004946747E3
1.938780640E3,1.004946747E3
1.939781213E3,1.004946671E3
1.940781790E3,1.004944458E3
1.941782369E3,1.004944153E3
1.942782944E3,1.004942322E3
1.943783519E3,1.004940491E3
1.944784094E3,1.004939957E3
1.945784670E3,1.004937210E3
1.946785246E3,1.004931717E3
1.947785831E3,1.004928665E3
1.948786395E3,1.004925156E3
1.949786973E3,1.004925156E3
1.950787552E3,1.004929428E3
1.951788127E3,1.004937439E3
1.952788705E3,1.004945374E3
1.953789279E3,1.004955215E3
1.954789855E3,1.004962311E3
1.955790434E3,1.004969482E3
1.956791008E3,1.004973602E3
1.957791956E3,1.004975967E3
1.958792158E3,1.004977570E3
1.959792736E3,1.004977722E3
1.960793310E3,1.004977722E3
1.961793882E3,1.004977341E3
1.962794467E3,1.004975204E3
1.963795039E3,1.004972458E3
1.964795612E3,1.004972382E3
1.965796189E3,1.004970779E3
1.966796773E3,1.004968643E3
1.967797345E3,1.004968414E3
1.968797921E3,1.004967880E3
1.969798496E3,1.004965591E3
1.970799073E3,1.004963379E3
1.971799649E3,1.004959946E3
1.972800223E3,1.004955750E3
1.973800804E3,1.004951706E3
1.974801379E3,1.004947433E3
1.975801954E3,1.004946899E3
1.976802530E3,1.004945068E3
1.977803103E3,1.004942551E3
1.978803681E3,1.004940567E3
1.979804260E3,1.004940491E3
1.980804835E3,1.004940109E3
1.981805411E3,1.004940109E3
1.982805987E3,1.004938812E3
1.983806567E3,1.004937668E3
1.984807143E3,1.004934845E3
1.985807717E3,1.004934540E3
1.986808295E3,1.004933624E3
1.987808864E3,1.004933624E3
1.988809695E3,1.004935532E3
1.989810016E3,1.004939880E3
1.990810598E3,1.004943085E3
1.991811170E3,1.004947586E3
1.992811751E3,1.004953995E3
1.993812326E3,1.004955902E3
1.994812904E3,1.004963760E3
1.995813475E3,1.004968796E3
1.996814055E3,1.004975433E3
1.997814629E3,1.004977646E3
1.998815207E3,1.004977646E3
1.999815780E3,1.004977264E3
2.000816358E3,1.004976196E3
2.001816938E3,1.004975357E3
2.002817508E3,1.004975357E3
2.003818085E3,1.004975739E3
2.004818664E3,1.004975967E3
2.005819450E3,1.004977036E3
2.006819815E3,1.004977875E3
2.007820395E3,1.004978180E3
2.008820967E3,1.004977875E3
2.009821540E3,1.004977722E3
2.010822122E3,1.004977188E3
2.011822696E3,1.004976654E3
2.012823273E3,1.004976654E3
2.013823849E3,1.004976654E3
2.014824422E3,1.004976730E3
2.015825001E3,1.004976959E3
2.016825575E3,1.004978104E3
2.017826420E3,1.004978561E3
2.018826727E3,1.004979019E3
2.019827310E3,1.004979630E3
2.020827884E3,1.004979630E3
2.021828464E3,1.004979324E3
2.022829035E3,1.004977264E3
2.023829610E3,1.004975433E3
2.024830192E3,1.004973831E3
2.025830764E3,1.004972153E3
2.026831334E3,1.004972153E3
2.027831919E3,1.004971924E3
2.028832494E3,1.004971619E3
2.029833195E3,1.004970322E3
2.030833645E3,1.004967728E3
2.031834225E3,1.004964371E3
2.032834801E3,1.004962921E3
2.033835373E3,1.004962463E3
2.034835947E3,1.004960556E3
2.035836527E3,1.004960556E3
2.036837102E3,1.004960861E3
2.037837679E3,1.004960861E3
2.038838256E3,1.004960556E3
2.039838833E3,1.004960480E3
2.040839411E3,1.004959412E3
2.041839982E3,1.004957733E3
2.042840559E3,1.004956894E3
2.043841141E3,1.004956894E3
2.044841710E3,1.004958649E3
2.045842287E3,1.004958649E3
2.046842866E3,1.004956512E3
2.047843438E3,1.004954681E3
2.048844357E3,1.004948959E3
2.049844591E3,1.004946747E3
2.050845168E3,1.004943466E3
2.051845749E3,1.004942169E3
2.052846319E3,1.004937439E3
2.053846899E3,1.004933701E3
2.054847470E3,1.004928589E3
2.055848049E3,1.004923859E3
2.056848627E3,1.004918213E3
2.057849199E3,1.004915619E3
2.058849778E3,1.004913330E3
2.059850355E3,1.004911346E3
2.060850930E3,1.004908981E3
2.061851503E3,1.004907684E3
2.062852088E3,1.004906693E3
2.063852662E3,1.004906006E3
2.064853238E3,1.004904633E3
2.065853814E3,1.004904633E3
2.066854388E3,1.004905853E3
2.067855322E3,1.004905853E3
2.068855539E3,1.004905167E3
2.069856117E3,1.004905167E3
2.070856693E3,1.004906387E3
2.071857266E3,1.004906387E3
2.072857841E3,1.004903488E3
2.073858419E3,1.004902954E3
2.074858998E3,1.004902191E3
2.075859574E3,1.004902191E3
2.076860147E3,1.004905701E3
2.077860725E3,1.004910049E3
2.078861301E3,1.004910660E3
2.079861878E3,1.004910660E3
2.080862454E3,1.004909973E3
2.081863035E3,1.004907913E3
2.082863612E3,1.004905167E3
2.083864182E3,1.004902725E3
2.084864761E3,1.004901123E3
2.085865341E3,1.004898758E3
2.086865911E3,1.004898682E3
2.087866483E3,1.004895630E3
2.088867066E3,1.004893188E3
2.089867643E3,1.004892654E3
2.090868220E3,1.004892197E3
2.091868793E3,1.004890060E3
2.092869370E3,1.004889374E3
2.093869950E3,1.004888763E3
2.094870530E3,1.004888763E3
2.095871105E3,1.004888763E3
2.096871677E3,1.004889069E3
2.097872254E3,1.004889069E3
2.098872836E3,1.004887009E3
2.099873412E3,1.004886475E3
2.100873987E3,1.004885712E3
2.101874568E3,1.004885712E3
2.102875136E3,1.004886475E3
2.103875713E3,1.004888687E3
2.104876290E3,1.004892502E3
2.105876865E3,1.004893951E3
2.106877446E3,1.004894562E3
2.107878018E3,1.004895554E3
2.108878594E3,1.004896240E3
2.109879167E3,1.004896240E3
2.110879744E3,1.004895859E3
2.111880565E3,1.004895859E3
2.112880904E3,1.004896774E3
2.113881476E3,1.004899597E3
2.114882053E3,1.004902039E3
2.115882629E3,1.004904022E3
2.116883252E3,1.004905853E3
2.117883787E3,1.004907379E3
2.118884355E3,1.004907379E3
2.119884933E3,1.004905167E3
2.120885510E3,1.004904175E3
2.121886084E3,1.004903870E3
2.122886665E3,1.004899445E3
2.123887238E3,1.004897079E3
2.124887817E3,1.004893188E3
2.125888394E3,1.004890213E3
2.126889186E3,1.004885941E3
2.127889548E3,1.004885941E3
2.128890128E3,1.004891968E3
2.129890703E3,1.004903412E3
2.130891277E3,1.004914017E3
2.131892030E3,1.004925308E3
2.132892430E3,1.004934464E3
2.133893015E3,1.004941025E3
2.134893584E3,1.004944000E3
2.135894165E3,1.004945831E3
2.136894771E3,1.004947968E3
2.137895313E3,1.004948425E3
2.138895890E3,1.004948578E3
2.139896472E3,1.004948425E3
2.140897048E3,1.004947281E3
2.141897629E3,1.004946976E3
2.142898200E3,1.004945908E3
2.143898777E3,1.004942703E3
2.144899350E3,1.004937973E3
2.145899931E3,1.004932556E3
2.146900503E3,1.004924927E3
2.147901080E3,1.004917068E3
2.148901990E3,1.004912338E3
2.149902237E3,1.004908524E3
2.150902817E3,1.004908524E3
2.151903389E3,1.004911118E3
2.152903965E3,1.004912338E3
2.153904546E3,1.004914474E3
2.154905117E3,1.004920578E3
2.155906163E3,1.004926224E3
2.156906272E3,1.004926605E3
2.157906850E3,1.004933472E3
2.158907426E3,1.004937210E3
2.159908002E3,1.004939041E3
2.160908586E3,1.004941025E3
2.161909158E3,1.004944992E3
2.162909735E3,1.004944992E3
2.163910315E3,1.004944382E3
2.164910886E3,1.004941254E3
2.165911464E3,1.004936066E3
2.166912045E3,1.004925995E3
2.167912900E3,1.004916000E3
2.168913199E3,1.004907150E3
2.169913775E3,1.004900665E3
2.170914349E3,1.004898987E3
2.171914927E3,1.004898987E3
2.172915506E3,1.004904404E3
2.173916084E3,1.004910049E3
2.174917000E3,1.004914551E3
2.175917233E3,1.004917984E3
2.176917812E3,1.004917984E3
2.177918387E3,1.004917984E3
2.178918961E3,1.004916916E3
2.179919540E3,1.004916916E3
2.180920118E3,1.004914093E3
2.181920693E3,1.004910583E3
2.182921279E3,1.004910583E3
2.183921852E3,1.004912338E3
2.184922424E3,1.004913940E3
2.185922998E3,1.004921646E3
2.186923580E3,1.004929962E3
2.187924152E3,1.004935608E3
2.188924728E3,1.004940186E3
2.189925311E3,1.004944458E3
2.190925879E3,1.004944992E3
2.191926461E3,1.004946365E3
2.192927035E3,1.004946365E3
2.193927607E3,1.004946671E3
2.194928189E3,1.004947128E3
2.195928767E3,1.004947433E3
2.196929342E3,1.004950638E3
2.197929917E3,1.004951172E3
2.198930497E3,1.004951172E3
2.199931074E3,1.004950562E3
2.200931646E3,1.004946747E3
2.201932225E3,1.004936600E3
2.202932801E3,1.004931335E3
2.203933379E3,1.004923019E3
2.204933960E3,1.004916534E3
2.205934532E3,1.004913254E3
2.206935110E3,1.004912643E3
2.207935714E3,1.004910278E3
2.208936262E3,1.004910278E3
2.209936839E3,1.004914017E3
2.210937416E3,1.004917603E3
2.211937987E3,1.004921570E3
2.212938565E3,1.004923553E3
2.213939140E3,1.004923553E3
2.214939722E3,1.004915619E3
2.215940301E3,1.004908066E3
2.216940873E3,1.004900665E3
2.217941447E3,1.004892807E3
2.218942027E3,1.004889908E3
2.219942603E3,1.004889908E3
2.220943181E3,1.004892502E3
2.221944134E3,1.004894485E3
2.222944328E3,1.004898453E3
2.223944909E3,1.004901886E3
2.224945483E3,1.004903183E3
2.225946065E3,1.004904633E3
2.226946636E3,1.004905396E3
2.227947217E3,1.004905396E3
2.228947789E3,1.004905396E3
2.229948368E3,1.004907913E3
2.230948941E3,1.004910660E3
2.231949522E3,1.004913788E3
2.232950094E3,1.004917068E3
2.233950676E3,1.004921036E3
2.234951249E3,1.004921341E3
2.235951827E3,1.004921036E3
2.236952406E3,1.004921112E3
2.237952977E3,1.004920883E3
2.238953555E3,1.004921112E3
2.239954133E3,1.004922791E3
2.240954710E3,1.004925995E3
2.241955286E3,1.004929962E3
2.242955859E3,1.004932861E3
2.243956435E3,1.004935760E3
2.244957014E3,1.004938278E3
2.245957594E3,1.004938278E3
2.246958169E3,1.004936829E3
2.247958744E3,1.004934692E3
2.248959320E3,1.004932709E3
2.249960107E3,1.004931107E3
2.250960480E3,1.004931107E3
2.251961053E3,1.004930801E3
2.252961629E3,1.004928513E3
2.253962209E3,1.004927368E3
2.254962787E3,1.004925842E3
2.255963360E3,1.004923096E3
2.256963939E3,1.004920425E3
2.257964511E3,1.004920120E3
2.258965090E3,1.004917374E3
2.259965666E3,1.004911041E3
2.260966239E3,1.004907455E3
2.261966816E3,1.004901505E3
2.262967396E3,1.004895706E3
2.263967972E3,1.004890747E3
2.264968549E3,1.004886627E3
2.265969128E3,1.004884186E3
2.266969700E3,1.004884186E3
2.267970277E3,1.004884491E3
2.268970851E3,1.004887314E3
2.269971431E3,1.004890442E3
2.270972007E3,1.004892120E3
2.271972579E3,1.004892120E3
2.272973160E3,1.004891891E3
2.273973735E3,1.004890671E3
2.274974310E3,1.004889526E3
2.275974888E3,1.004889374E3
2.276975464E3,1.004887772E3
2.277976046E3,1.004885483E3
2.278976617E3,1.004884949E3
2.279977195E3,1.004882431E3
2.280977773E3,1.004878540E3
2.281978350E3,1.004878540E3
2.282978930E3,1.004879761E3
2.283979503E3,1.004881973E3
2.284980077E3,1.004886856E3
2.285980660E3,1.004892731E3
2.286981228E3,1.004897079E3
2.287981811E3,1.004901657E3
2.288982383E3,1.004904709E3
2.289982960E3,1.004906464E3
2.290983535E3,1.004908142E3
2.291984112E3,1.004908142E3
2.292984690E3,1.004907913E3
2.293985268E3,1.004907303E3
2.294985846E3,1.004906311E3
2.295986419E3,1.004905624E3
2.296986996E3,1.004905624E3
2.297987573E3,1.004905319E3
2.298988149E3,1.004902954E3
2.299988725E3,1.004902802E3
2.300989304E3,1.004902802E3
2.301989876E3,1.004903717E3
2.302990454E3,1.004905930E3
2.303991035E3,1.004908295E3
2.304991607E3,1.004912186E3
2.305992185E3,1.004913483E3
2.306992762E3,1.004913559E3
2.307993795E3,1.004913559E3
2.308993908E3,1.004912872E3
2.309994490E3,1.004912872E3
2.310995066E3,1.004914322E3
2.311995644E3,1.004914322E3
2.312996217E3,1.004913788E3
2.313996801E3,1.004913788E3
2.314997584E3,1.004913788E3
2.315997954E3,1.004912949E3
2.316998530E3,1.004911346E3
2.317999109E3,1.004911346E3
2.318999676E3,1.004910812E3
2.320000257E3,1.004910660E3
2.321000831E3,1.004910660E3
2.322001408E3,1.004912186E3
2.323001986E3,1.004912796E3
2.324002560E3,1.004912796E3
2.325003140E3,1.004912796E3
2.326003717E3,1.004912643E3
2.327004293E3,1.004910583E3
2.328004866E3,1.004907608E3
2.329005441E3,1.004907379E3
2.330006029E3,1.004906464E3
2.331006692E3,1.004906464E3
2.332007173E3,1.004908295E3
2.333007751E3,1.004910889E3
2.334008332E3,1.004911270E3
2.335008902E3,1.004915237E3
2.336009482E3,1.004915771E3
2.337010061E3,1.004917831E3
2.338010633E3,1.004920807E3
2.339011211E3,1.004923859E3
2.340011786E3,1.004926453E3
2.341012363E3,1.004928665E3
2.342012939E3,1.004929962E3
2.343013513E3,1.004930954E3
2.344014088E3,1.004930954E3
2.345014668E3,1.004930725E3
2.346015242E3,1.004930496E3
2.347015983E3,1.004929733E3
2.348016395E3,1.004927750E3
2.349016972E3,1.004927597E3
2.350017546E3,1.004927368E3
2.351018123E3,1.004926682E3
2.352018705E3,1.004926682E3
2.353019277E3,1.004927368E3
2.354019853E3,1.004928360E3
2.355020431E3,1.004928970E3
2.356021005E3,1.004931793E3
2.357021583E3,1.004932861E3
2.358022156E3,1.004933777E3
2.359022735E3,1.004937973E3
2.360023308E3,1.004942551E3
2.361023893E3,1.004946899E3
2.362024461E3,1.004948196E3
2.363025043E3,1.004948196E3
2.364025615E3,1.004948120E3
2.365026199E3,1.004943085E3